Fold,P_on,P_off,QRS_on,QRS_off,T_on,T_off
1,0.13732490242943152,0.16851722990348836,0.195922445052912,0.19144527492044697,0.17798852153296807,0.15228485102568923
2,0.21686529433008306,0.2584416756951968,0.2584786013196067,0.25380606402916484,0.26588472600948787,0.23301333532553886
Mean,0.1770950983797573,0.2134794527993426,0.22720052318625936,0.2226256694748059,0.22193662377122797,0.19264909317561404
