Fold,P_on,P_off,QRS_on,QRS_off,T_on,T_off
1,0.7745777604217514,0.7744801327736014,0.9380799428979301,0.9375446109921485,0.8244380803610172,0.821313893951228
2,0.783142196422672,0.7840860824012459,0.9541130138501703,0.9542900128324262,0.8134928907976484,0.8108243339031815
Mean,0.7788599784222117,0.7792831075874236,0.9460964783740502,0.9459173119122873,0.8189654855793328,0.8160691139272047
